[0.4476643365507782, -0.8058826514932043, -0.8465312621179149, -0.3700534979469825, 0.6832287674658222, -0.8559373911265069, -0.3302902697207031, 0.5797321453713724]|31860|101
[0.4476643365507782, 0.5826032751618453, -0.8465312621179149, -0.3700534979469825, 0.4648378036715881, -0.8559373911265069, -0.3302902697207031, 0.5797321453713724]|47640|103
[0.5846415581784423, -0.6613232153030844, -0.7947300559238024, -0.2937625500104488, 0.6832287674658222, -0.8559373911265069, -0.3302902697207031, 0.9049378315570618]|40980|101
[0.5846415581784423, -0.8058826514932043, -0.7947300559238024, -0.2937625500104488, 0.6832287674658222, -0.8559373911265069, -0.3302902697207031, 0.7346010605656692]|30140|101
[0.4476643365507782, -0.22031345483276232, -0.8465312621179149, -0.3700534979469825, 0.4648378036715881, -0.8862885156646267, -0.3302902697207031, 0.7472610501675458]|31780|101
[0.4476643365507782, -0.18682951728237396, -0.8465312621179149, -0.3700534979469825, 0.4648378036715881, -0.8862885156646267, -0.3302902697207031, 0.46336353260887897]|30040|101
[0.4476643365507782, 0.9203843287564257, -0.7637305560007093, -0.2951516682372646, 0.6832287674658222, -0.7471255997221102, -0.3302902697207031, 0.46336353260887897]|32940|101
[0.4476643365507782, -0.6513207656666571, -0.5682446761786477, -0.2951516682372646, 0.6832287674658222, -0.09259625329961518, -0.3302902697207031, 0.9049378315570618]|37900|101
[0.4476643365507782, -0.9517089153044627, -0.5682446761786477, -0.5134136356909402, 0.6832287674658222, -0.8559373911265069, -0.7357883451705927, 0.9049378315570618]|30680|101
[0.4476643365507782, -0.8152702480998009, -0.7637305560007093, -0.5134136356909402, 0.6832287674658222, -0.9394286440371347, -0.3302902697207031, 0.9049378315570618]|30400|101
[0.4476643365507782, -0.8152702480998009, -0.4544344784033454, -0.3700534979469825, 0.4648378036715881, -0.9394286440371347, -0.3302902697207031, 0.9049378315570618]|30960|101
[0.4476643365507782, -0.8152702480998009, -0.4544344784033454, -0.3700534979469825, 0.6832287674658222, -0.9394286440371347, -0.3302902697207031, 0.9049378315570618]|28240|101
